SentenceId,Sentiment,Phrase
2663,0,"A depressingly retrograde , ` post-feminist ' romantic comedy that takes an astonishingly condescending attitude toward women ."
2664,1,"Although sensitive to a fault , it 's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken ."
2665,3,Its almost too-spectacular coastal setting distracts slightly from an eccentric and good-naturedly aimless story .
2666,1,But it was n't .
2667,3,Horns and Halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth .
2668,4,This is one of those war movies that focuses on human interaction rather than battle and action sequences ... and it 's all the stronger because of it .
2669,4,Writer-director Juan Carlos Fresnadillo makes a feature debut that is fully formed and remarkably assured .
2670,0,"But this new jangle of noise , mayhem and stupidity must be a serious contender for the title ."
2671,3,A quiet family drama with a little bit of romance and a dose of darkness .
2672,2,"Children of the Century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers ."
2673,1,"If Festival in Cannes nails hard - boiled Hollywood argot with a bracingly nasty accuracy , much about the film , including some of its casting , is frustratingly unconvincing ."
2674,0,"A woefully dull , redundant concept that bears more than a whiff of exploitation , despite Iwai 's vaunted empathy ."
2675,3,My Wife Is an Actress works as well as it does because -LRB- the leads -RRB- are such a companionable couple .
2676,3,It asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .
2677,2,Martyr gets royally screwed and comes back for more .
2678,1,"Scotland , PA is entirely too straight-faced to transcend its clever concept ."
2679,3,Miller has crafted an intriguing story of maternal instincts and misguided acts of affection .
2680,1,Often silly -- and gross -- but it 's rarely as moronic as some campus gross-out films .
2681,1,"The gags , and the script , are a mixed bag ."
2682,2,A crisply made movie that is no more than mildly amusing .
2683,3,Terrific casting and solid execution give all three stories life .
2684,3,Promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents ' anguish .
2685,0,"The characters ... are paper-thin , and their personalities undergo radical changes when it suits the script ."
2686,3,"What makes Barbershop so likable , with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies ."
2687,1,Nothing more than four or five mild chuckles surrounded by 86 minutes of overly-familiar and poorly-constructed comedy .
2688,3,"Sure , it 's contrived and predictable , but its performances are so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be ."
2689,1,"I never thought I 'd say this , but I 'd much rather watch teens poking their genitals into fruit pies !"
2690,4,"Informative , intriguing , observant , often touching ... gives a human face to what 's often discussed in purely abstract terms ."
2691,4,"Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV , they show a remarkable ability to document both sides of this emotional car-wreck ."
2692,0,A humorless journey into a philosophical void .
2693,2,The movie is essentially a series of fleetingly interesting actors ' moments .
2694,3,The plot twists give I Am Trying to Break Your Heart an attraction it desperately needed .
2695,4,"An action\/thriller of the finest kind , evoking memories of Day of the Jackal , The French Connection , and Heat ."
2696,1,The drama discloses almost nothing .
2697,2,It 's time to let your hair down -- Greek style .
2698,3,"Wilco fans will have a great time , and the movie should win the band a few new converts , too ."
2699,0,"The jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious ."
2700,3,A well-crafted film that is all the more remarkable because it achieves its emotional power and moments of revelation with restraint and a delicate ambiguity .
2701,2,"Unspools like a highbrow , low-key , 102-minute infomercial , blending entrepreneurial zeal with the testimony of satisfied customers ."
2702,2,"A relatively effective little potboiler until its absurd , contrived , overblown , and entirely implausible finale ."
2703,4,Half Past Dead is just such an achievement .
2704,3,"The re-release of Ron Howard 's Apollo 13 in the IMAX format proves absolutely that really , really , really good things can come in enormous packages ."
2705,0,This long and relentlessly saccharine film is a clear case of preaching to the converted .
2706,3,"Short and sweet , but also more than anything else slight ... Tadpole pulls back from the consequences of its own actions and revelations ."
2707,4,My Wife is an Actress has its moments in looking at the comic effects of jealousy .
2708,1,"In the end , Tuck Everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in ."
2709,0,You 'll find yourself wishing that you and they were in another movie .
2710,3,"Visually fascinating ... an often intense character study about fathers and sons , loyalty and duty ."
2711,2,"Leading a double life in an American film only comes to no good , but not here ."
2712,3,She allows each character to confront their problems openly and honestly .
2713,3,"Compulsively watchable , no matter how degraded things get ."
2714,3,"If you can push on through the slow spots , you 'll be rewarded with some fine acting ."
2715,2,The comedy makes social commentary more palatable .
2716,1,A film that loses sight of its own story .
2717,4,"Fontaine 's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal ."
2718,2,"Funny , though ."
2719,3,"Take any 12-year-old boy to see this picture , and he 'll be your slave for a year ."
2720,3,"A solidly constructed , entertaining thriller that stops short of true inspiration ."
2721,1,Snow Dogs finds its humour in a black man getting humiliated by a pack of dogs who are smarter than him
2722,0,I 'm not sure which will take longer to heal : the welt on Johnny Knoxville 's stomach from a riot-control projectile or my own tortured psyche .
2723,0,We do n't get paid enough to sit through crap like this .
2724,1,Too bad .
2725,3,But tongue-in-cheek preposterousness has always been part of For the most part Wilde 's droll whimsy helps `` Being Earnest '' overcome its weaknesses and Parker 's creative interference ...
2726,3,"By applying definition to both sides of the man , the picture realizes a fullness that does not negate the subject ."
2727,3,Many insightful moments .
2728,3,"Zhuangzhuang creates delicate balance of style , text , and subtext that 's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does ."
2729,2,"It never is , not fully ."
2730,1,"... while certainly clever in spots , this too-long , spoofy update of Shakespeare 's Macbeth does n't sustain a high enough level of invention ."
2731,2,"There 's an epic here , but you have to put it together yourself ."
